czas,e_temperatura,temperatura
817.749,370.252,370.256
820.907,369.778,369.782
824.064,369.307,369.311
827.221,368.839,368.842
830.379,368.372,368.376
833.536,367.908,367.912
836.693,367.447,367.451
839.851,366.987,366.991
843.008,366.53,366.534
846.165,366.076,366.079
849.323,365.623,365.627
852.48,365.173,365.177
855.637,364.725,364.729
858.795,364.279,364.283
861.952,363.835,363.839
865.109,363.394,363.397
868.267,362.954,362.958
871.424,362.517,362.521
874.581,362.082,362.085
877.739,361.649,361.652
880.896,361.218,361.221
884.053,360.789,360.792
887.211,360.362,360.365
890.368,359.937,359.94
893.525,359.514,359.517
896.683,359.093,359.096
899.84,358.674,358.677
902.997,358.257,358.26
906.155,357.842,357.845
909.312,357.428,357.432
912.469,357.017,357.021
915.627,356.608,356.611
918.784,356.2,356.204
921.941,355.794,355.798
925.099,355.391,355.394
928.256,354.989,354.992
931.413,354.588,354.592
934.571,354.19,354.193
937.728,353.793,353.797
940.885,353.399,353.402
944.043,353.005,353.009
947.2,352.614,352.617
950.357,352.224,352.228
953.515,351.837,351.84
956.672,351.45,351.453
959.829,351.066,351.069
962.987,350.683,350.686
966.144,350.302,350.305
969.301,349.922,349.925
972.459,349.544,349.547
975.616,349.168,349.171
978.773,348.793,348.797
981.931,348.42,348.423
985.088,348.049,348.052
988.245,347.679,347.682
991.403,347.311,347.314
994.56,346.944,346.947
997.717,346.579,346.582
1000.87,346.215,346.218
1004.03,345.853,345.856
1007.19,345.492,345.495
1010.35,345.133,345.136
1013.5,344.776,344.779
1016.66,344.419,344.422
1019.82,344.065,344.068
1022.98,343.712,343.714
1026.13,343.36,343.363
1029.29,343.009,343.012
1032.45,342.66,342.663
1035.61,342.313,342.316
1038.76,341.967,341.97
1041.92,341.622,341.625
1045.08,341.279,341.282
1048.23,340.937,340.94
1051.39,340.596,340.599
1054.55,340.257,340.26
1057.71,339.919,339.922
1060.86,339.582,339.585
1064.02,339.247,339.25
1067.18,338.913,338.916
1070.34,338.581,338.583
1073.49,338.249,338.252
1076.65,337.919,337.922
1079.81,337.591,337.593
1082.97,337.263,337.266
1086.12,336.937,336.94
1089.28,336.612,336.615
1092.44,336.289,336.291
1095.59,335.966,335.969
1098.75,335.645,335.648
1101.91,335.325,335.328
1105.07,335.006,335.009
1108.22,334.689,334.691
1111.38,334.372,334.375
1114.54,334.057,334.06
1117.7,333.743,333.746
1120.85,333.43,333.433
1124.01,333.119,333.121
1127.17,332.808,332.811
1130.33,332.499,332.502
1133.48,332.191,332.193
1136.64,331.884,331.886
1139.8,331.578,331.581
1142.95,331.273,331.276
1146.11,330.97,330.972
1149.27,330.667,330.67
1152.43,330.366,330.368
1155.58,330.065,330.068
1158.74,329.766,329.769
1161.9,329.468,329.47
1165.06,329.171,329.173
1168.21,328.875,328.877
1171.37,328.58,328.582
1174.53,328.286,328.288
1177.69,327.993,327.996
1180.84,327.701,327.704
1184,327.411,327.413
1187.16,327.121,327.123
1190.31,326.832,326.834
1193.47,326.544,326.547
1196.63,326.258,326.26
1199.79,325.972,325.974
1202.94,325.687,325.69
1206.1,325.404,325.406
1209.26,325.121,325.123
1212.42,324.839,324.842
1215.57,324.558,324.561
1218.73,324.279,324.281
1221.89,324,324.002
1225.05,323.722,323.724
1228.2,323.445,323.447
1231.36,323.169,323.171
1234.52,322.894,322.896
1237.67,322.62,322.622
1240.83,322.347,322.349
1243.99,322.074,322.077
1247.15,321.803,321.805
1250.3,321.533,321.535
1253.46,321.263,321.265
1256.62,320.995,320.997
1259.78,320.727,320.729
1262.93,320.46,320.462
1266.09,320.194,320.196
1269.25,319.929,319.931
1272.41,319.665,319.667
1275.56,319.402,319.404
1278.72,319.139,319.141
1281.88,318.878,318.88
1285.03,318.617,318.619
1288.19,318.357,318.359
1291.35,318.098,318.1
1294.51,317.84,317.842
1297.66,317.582,317.584
1300.82,317.326,317.328
1303.98,317.07,317.072
1307.14,316.815,316.817
1310.29,316.561,316.563
1313.45,316.308,316.31
1316.61,316.055,316.058
1319.77,315.804,315.806
1322.92,315.553,315.555
1326.08,315.303,315.305
1329.24,315.054,315.056
1332.39,314.805,314.807
1335.55,314.558,314.56
1338.71,314.311,314.313
1341.87,314.065,314.067
1345.02,313.819,313.821
1348.18,313.575,313.577
1351.34,313.331,313.333
1354.5,313.088,313.09
1357.65,312.845,312.847
1360.81,312.604,312.606
1363.97,312.363,312.365
1367.13,312.123,312.125
1370.28,311.883,311.885
1373.44,311.645,311.647
1376.6,311.407,311.409
1379.75,311.17,311.172
1382.91,310.933,310.935
1386.07,310.698,310.7
1389.23,310.463,310.464
1392.38,310.228,310.23
1395.54,309.995,309.997
1398.7,309.762,309.764
1401.86,309.53,309.531
1405.01,309.298,309.3
1408.17,309.067,309.069
1411.33,308.837,308.839
1414.49,308.608,308.61
1417.64,308.379,308.381
1420.8,308.151,308.153
1423.96,307.923,307.925
1427.11,307.697,307.698
1430.27,307.471,307.472
1433.43,307.245,307.247
1436.59,307.02,307.022
1439.74,306.796,306.798
1442.9,306.573,306.575
1446.06,306.35,306.352
1449.22,306.128,306.13
1452.37,305.906,305.908
1455.53,305.685,305.687
1458.69,305.465,305.467
1461.85,305.246,305.247
1465,305.027,305.028
1468.16,304.808,304.81
1471.32,304.591,304.592
1474.47,304.374,304.375
1477.63,304.157,304.159
1480.79,303.941,303.943
1483.95,303.726,303.728
1487.1,303.511,303.513
1490.26,303.297,303.299
1493.42,303.084,303.086
1496.58,302.871,302.873
1499.73,302.659,302.66
1502.89,302.447,302.449
1506.05,302.236,302.238
1509.21,302.026,302.027
1512.36,301.816,301.817
1515.52,301.606,301.608
1518.68,301.398,301.399
1521.83,301.189,301.191
1524.99,300.982,300.984
1528.15,300.775,300.777
1531.31,300.568,300.57
1534.46,300.363,300.364
1537.62,300.157,300.159
1540.78,299.953,299.954
1543.94,299.748,299.75
1547.09,299.545,299.546
1550.25,299.342,299.343
1553.41,299.139,299.141
1556.57,298.937,298.939
1559.72,298.736,298.737
1562.88,298.535,298.536
1566.04,298.334,298.336
1569.19,298.135,298.136
1572.35,297.935,297.937
1575.51,297.737,297.738
1578.67,297.538,297.54
1581.82,297.341,297.342
1584.98,297.143,297.145
1588.14,296.947,296.948
1591.3,296.751,296.752
1594.45,296.555,296.557
1597.61,296.36,296.362
1600.77,296.165,296.167
1603.93,295.971,295.973
1607.08,295.778,295.779
1610.24,295.585,295.586
1613.4,295.392,295.394
1616.55,295.2,295.202
1619.71,295.008,295.01
1622.87,294.817,294.819
1626.03,294.627,294.628
1629.18,294.437,294.438
1632.34,294.247,294.249
1635.5,294.058,294.06
1638.66,293.869,293.871
1641.81,293.681,293.683
1644.97,293.494,293.495
1648.13,293.306,293.308
1651.29,293.12,293.121
1654.44,292.934,292.935
1657.6,292.748,292.749
1660.76,292.563,292.564
1663.91,292.378,292.379
1667.07,292.193,292.195
1670.23,292.009,292.011
1673.39,291.826,291.828
1676.54,291.643,291.645
1679.7,291.461,291.462
1682.86,291.279,291.28
1686.02,291.097,291.098
1689.17,290.916,290.917
1692.33,290.735,290.737
1695.49,290.555,290.556
1698.65,290.375,290.377
1701.8,290.196,290.197
1704.96,290.017,290.018
1708.12,289.838,289.84
1711.27,289.66,289.662
1714.43,289.483,289.484
1717.59,289.306,289.307
1720.75,289.129,289.13
1723.9,288.953,288.954
1727.06,288.777,288.778
1730.22,288.601,288.603
1733.38,288.426,288.428
1736.53,288.252,288.253
1739.69,288.077,288.079
1742.85,287.904,287.905
1746.01,287.73,287.732
1749.16,287.557,287.559
1752.32,287.385,287.386
1755.48,287.213,287.214
1758.63,287.041,287.043
1761.79,286.87,286.871
1764.95,286.699,286.7
1768.11,286.529,286.53
1771.26,286.359,286.36
1774.42,286.189,286.19
1777.58,286.02,286.021
1780.74,285.851,285.852
1783.89,285.682,285.684
1787.05,285.514,285.516
1790.21,285.347,285.348
1793.37,285.179,285.181
1796.52,285.013,285.014
1799.68,284.846,284.847
1802.84,284.68,284.681
1805.99,284.514,284.516
1809.15,284.349,284.35
1812.31,284.184,284.185
1815.47,284.019,284.021
1818.62,283.855,283.857
1821.78,283.691,283.693
1824.94,283.528,283.529
1828.1,283.365,283.366
1831.25,283.202,283.204
1834.41,283.04,283.041
1837.57,282.878,282.879
1840.73,282.717,282.718
1843.88,282.555,282.557
1847.04,282.395,282.396
1850.2,282.234,282.235
1853.35,282.074,282.075
1856.51,281.914,281.916
1859.67,281.755,281.756
1862.83,281.596,281.597
1865.98,281.437,281.439
1869.14,281.279,281.28
1872.3,281.121,281.122
1875.46,280.964,280.965
1878.61,280.806,280.808
1881.77,280.649,280.651
1884.93,280.493,280.494
1888.09,280.337,280.338
1891.24,280.181,280.182
1894.4,280.025,280.027
1897.56,279.87,279.872
1900.71,279.715,279.717
1903.87,279.561,279.562
1907.03,279.407,279.408
1910.19,279.253,279.254
1913.34,279.1,279.101
1916.5,278.947,278.948
1919.66,278.794,278.795
1922.82,278.641,278.643
1925.97,278.489,278.491
1929.13,278.338,278.339
1932.29,278.186,278.187
1935.45,278.035,278.036
1938.6,277.884,277.885
1941.76,277.734,277.735
1944.92,277.584,277.585
1948.07,277.434,277.435
1951.23,277.284,277.286
1954.39,277.135,277.136
1957.55,276.986,276.988
1960.7,276.838,276.839
1963.86,276.69,276.691
1967.02,276.542,276.543
1970.18,276.394,276.395
1973.33,276.247,276.248
1976.49,276.1,276.101
1979.65,275.953,275.955
1982.81,275.807,275.808
1985.96,275.661,275.662
1989.12,275.515,275.517
1992.28,275.37,275.371
1995.43,275.225,275.226
1998.59,275.08,275.081
2001.75,274.936,274.937
2004.91,274.791,274.793
2008.06,274.648,274.649
2011.22,274.504,274.505
2014.38,274.361,274.362
2017.54,274.218,274.219
2020.69,274.075,274.076
2023.85,273.933,273.934
2027.01,273.791,273.792
2030.17,273.649,273.65
2033.32,273.507,273.509
2036.48,273.366,273.367
2039.64,273.225,273.226
2042.79,273.085,273.086
2045.95,272.944,272.945
2049.11,272.804,272.805
2052.27,272.665,272.666
2055.42,272.525,272.526
2058.58,272.386,272.387
2061.74,272.247,272.248
2064.9,272.108,272.109
2068.05,271.97,271.971
2071.21,271.832,271.833
2074.37,271.694,271.695
2077.53,271.557,271.558
2080.68,271.419,271.421
2083.84,271.283,271.284
2087,271.146,271.147
2090.15,271.009,271.011
2093.31,270.873,270.874
2096.47,270.738,270.739
2099.63,270.602,270.603
2102.78,270.467,270.468
2105.94,270.332,270.333
2109.1,270.197,270.198
2112.26,270.062,270.063
2115.41,269.928,269.929
2118.57,269.794,269.795
2121.73,269.66,269.662
2124.89,269.527,269.528
2128.04,269.394,269.395
2131.2,269.261,269.262
2134.36,269.128,269.129
2137.51,268.996,268.997
2140.67,268.864,268.865
2143.83,268.732,268.733
2146.99,268.6,268.601
2150.14,268.469,268.47
2153.3,268.338,268.339
2156.46,268.207,268.208
2159.62,268.077,268.078
2162.77,267.946,267.947
2165.93,267.816,267.817
2169.09,267.686,267.687
2172.25,267.557,267.558
2175.4,267.427,267.429
2178.56,267.298,267.299
2181.72,267.17,267.171
2184.87,267.041,267.042
2188.03,266.913,266.914
2191.19,266.785,266.786
2194.35,266.657,266.658
2197.5,266.529,266.53
2200.66,266.402,266.403
2203.82,266.275,266.276
2206.98,266.148,266.149
2210.13,266.021,266.022
2213.29,265.895,265.896
2216.45,265.769,265.77
2219.61,265.643,265.644
2222.76,265.517,265.518
2225.92,265.392,265.393
2229.08,265.267,265.268
2232.23,265.142,265.143
2235.39,265.017,265.018
2238.55,264.892,264.893
2241.71,264.768,264.769
2244.86,264.644,264.645
2248.02,264.52,264.521
2251.18,264.397,264.398
2254.34,264.274,264.275
2257.49,264.15,264.151
2260.65,264.028,264.029
2263.81,263.905,263.906
2266.97,263.783,263.784
2270.12,263.66,263.661
2273.28,263.538,263.539
2276.44,263.417,263.418
2279.59,263.295,263.296
2282.75,263.174,263.175
2285.91,263.053,263.054
2289.07,262.932,262.933
2292.22,262.811,262.812
2295.38,262.691,262.692
2298.54,262.571,262.572
2301.7,262.451,262.452
2304.85,262.331,262.332
2308.01,262.212,262.213
2311.17,262.092,262.093
2314.33,261.973,261.974
2317.48,261.854,261.855
2320.64,261.736,261.737
2323.8,261.617,261.618
2326.95,261.499,261.5
2330.11,261.381,261.382
2333.27,261.263,261.264
2336.43,261.146,261.147
2339.58,261.028,261.029
2342.74,260.911,260.912
2345.9,260.794,260.795
2349.06,260.678,260.678
2352.21,260.561,260.562
2355.37,260.445,260.446
2358.53,260.329,260.33
2361.69,260.213,260.214
2364.84,260.097,260.098
2368,259.981,259.982
