czas,e_temperatura,temperatura
445.184,453.291,452.967
447.552,452.494,452.172
449.92,451.703,451.383
452.288,450.917,450.599
454.656,450.137,449.821
457.024,449.362,449.048
459.392,448.592,448.28
461.76,447.827,447.518
464.128,447.068,446.761
466.496,446.314,446.008
468.864,445.565,445.261
471.232,444.82,444.519
473.6,444.081,443.782
475.968,443.347,443.05
478.336,442.617,442.322
480.704,441.893,441.599
483.072,441.173,440.881
485.44,440.457,440.168
487.808,439.747,439.459
490.176,439.041,438.755
492.544,438.339,438.055
494.912,437.642,437.36
497.28,436.949,436.669
499.648,436.261,435.982
502.016,435.577,435.3
504.384,434.897,434.622
506.752,434.221,433.948
509.12,433.55,433.278
511.488,432.883,432.612
513.856,432.22,431.951
516.224,431.56,431.293
518.592,430.905,430.64
520.96,430.254,429.99
523.328,429.607,429.345
525.696,428.964,428.703
528.064,428.324,428.065
530.432,427.688,427.431
532.8,427.056,426.8
535.168,426.428,426.174
537.536,425.804,425.551
539.904,425.183,424.931
542.272,424.565,424.315
544.64,423.952,423.703
547.008,423.341,423.094
549.376,422.735,422.489
551.744,422.131,421.887
554.112,421.532,421.288
556.48,420.935,420.693
558.848,420.342,420.102
561.216,419.752,419.513
563.584,419.166,418.928
565.952,418.583,418.346
568.32,418.003,417.768
570.688,417.426,417.192
573.056,416.852,416.62
575.424,416.282,416.051
577.792,415.715,415.485
580.16,415.15,414.922
582.528,414.589,414.362
584.896,414.031,413.805
587.264,413.476,413.251
589.632,412.924,412.7
592,412.374,412.152
594.368,411.828,411.606
596.736,411.285,411.064
599.104,410.744,410.525
601.472,410.206,409.988
603.84,409.671,409.454
606.208,409.139,408.923
608.576,408.609,408.395
610.944,408.083,407.869
613.312,407.559,407.346
615.68,407.037,406.826
618.048,406.519,406.308
620.416,406.003,405.793
622.784,405.489,405.281
625.152,404.978,404.771
627.52,404.47,404.264
629.888,403.964,403.759
632.256,403.461,403.257
634.624,402.96,402.757
636.992,402.462,402.26
639.36,401.966,401.765
641.728,401.473,401.273
644.096,400.982,400.783
646.464,400.493,400.295
648.832,400.007,399.81
651.2,399.523,399.327
653.568,399.042,398.847
655.936,398.563,398.368
658.304,398.086,397.892
660.672,397.611,397.419
663.04,397.139,396.947
665.408,396.669,396.478
667.776,396.201,396.011
670.144,395.735,395.546
672.512,395.272,395.084
674.88,394.81,394.623
677.248,394.351,394.165
679.616,393.894,393.709
681.984,393.439,393.254
684.352,392.986,392.802
686.72,392.535,392.352
689.088,392.087,391.905
691.456,391.64,391.459
693.824,391.195,391.015
696.192,390.753,390.573
698.56,390.312,390.133
700.928,389.873,389.695
703.296,389.437,389.259
705.664,389.002,388.825
708.032,388.569,388.393
710.4,388.138,387.963
712.768,387.709,387.535
715.136,387.282,387.109
717.504,386.857,386.684
719.872,386.433,386.262
722.24,386.012,385.841
724.608,385.592,385.422
726.976,385.174,385.005
729.344,384.758,384.589
731.712,384.344,384.176
734.08,383.932,383.764
736.448,383.521,383.354
738.816,383.112,382.946
741.184,382.705,382.539
743.552,382.299,382.134
745.92,381.895,381.731
748.288,381.493,381.33
750.656,381.093,380.93
753.024,380.694,380.532
755.392,380.297,380.136
757.76,379.902,379.741
760.128,379.508,379.348
762.496,379.116,378.956
764.864,378.725,378.566
767.232,378.336,378.178
769.6,377.949,377.791
771.968,377.563,377.406
774.336,377.179,377.023
776.704,376.796,376.641
779.072,376.415,376.26
781.44,376.036,375.881
783.808,375.658,375.504
786.176,375.281,375.128
788.544,374.906,374.754
790.912,374.533,374.381
793.28,374.161,374.009
795.648,373.79,373.64
798.016,373.421,373.271
800.384,373.053,372.904
802.752,372.687,372.538
805.12,372.322,372.174
807.488,371.959,371.811
809.856,371.597,371.45
812.224,371.237,371.09
814.592,370.878,370.732
816.96,370.52,370.374
819.328,370.163,370.019
821.696,369.808,369.664
824.064,369.455,369.311
826.432,369.103,368.959
828.8,368.752,368.609
831.168,368.402,368.26
833.536,368.054,367.912
835.904,367.707,367.566
838.272,367.361,367.221
840.64,367.017,366.877
843.008,366.674,366.534
845.376,366.332,366.193
847.744,365.991,365.853
850.112,365.652,365.514
852.48,365.314,365.177
854.848,364.977,364.84
857.216,364.642,364.505
859.584,364.307,364.172
861.952,363.974,363.839
864.32,363.642,363.508
866.688,363.312,363.177
869.056,362.982,362.848
871.424,362.654,362.521
873.792,362.327,362.194
876.16,362.001,361.869
878.528,361.676,361.544
880.896,361.353,361.221
883.264,361.03,360.899
885.632,360.709,360.578
888,360.389,360.259
890.368,360.07,359.94
892.736,359.752,359.623
895.104,359.435,359.307
897.472,359.12,358.991
899.84,358.805,358.677
902.208,358.492,358.364
904.576,358.179,358.052
906.944,357.868,357.742
909.312,357.558,357.432
911.68,357.249,357.123
914.048,356.941,356.816
916.416,356.634,356.509
918.784,356.328,356.204
921.152,356.023,355.899
923.52,355.719,355.596
925.888,355.416,355.293
928.256,355.115,354.992
930.624,354.814,354.692
932.992,354.514,354.392
935.36,354.215,354.094
937.728,353.918,353.797
940.096,353.621,353.5
942.464,353.325,353.205
944.832,353.03,352.911
947.2,352.737,352.617
949.568,352.444,352.325
951.936,352.152,352.033
954.304,351.861,351.743
956.672,351.571,351.453
959.04,351.282,351.165
961.408,350.994,350.877
963.776,350.707,350.591
966.144,350.421,350.305
968.512,350.136,350.02
970.88,349.852,349.736
973.248,349.568,349.453
975.616,349.286,349.171
977.984,349.005,348.89
980.352,348.724,348.61
982.72,348.444,348.33
985.088,348.165,348.052
987.456,347.887,347.774
989.824,347.61,347.498
992.192,347.334,347.222
994.56,347.059,346.947
996.928,346.785,346.673
999.296,346.511,346.4
1001.66,346.238,346.127
1004.03,345.967,345.856
1006.4,345.696,345.585
1008.77,345.425,345.316
1011.14,345.156,345.047
1013.5,344.888,344.779
1015.87,344.62,344.511
1018.24,344.353,344.245
1020.61,344.087,343.979
1022.98,343.822,343.714
1025.34,343.558,343.45
1027.71,343.294,343.187
1030.08,343.032,342.925
1032.45,342.77,342.663
1034.82,342.509,342.402
1037.18,342.248,342.142
1039.55,341.989,341.883
1041.92,341.73,341.625
1044.29,341.472,341.367
1046.66,341.215,341.11
1049.02,340.959,340.854
1051.39,340.703,340.599
1053.76,340.448,340.344
1056.13,340.194,340.091
1058.5,339.941,339.838
1060.86,339.688,339.585
1063.23,339.436,339.334
1065.6,339.185,339.083
1067.97,338.935,338.833
1070.34,338.685,338.583
1072.7,338.436,338.335
1075.07,338.188,338.087
1077.44,337.941,337.84
1079.81,337.694,337.593
1082.18,337.448,337.348
1084.54,337.203,337.103
1086.91,336.958,336.858
1089.28,336.714,336.615
1091.65,336.471,336.372
1094.02,336.228,336.13
1096.38,335.987,335.888
1098.75,335.746,335.648
1101.12,335.505,335.407
1103.49,335.266,335.168
1105.86,335.027,334.929
1108.22,334.788,334.691
1110.59,334.551,334.454
1112.96,334.314,334.217
1115.33,334.077,333.981
1117.7,333.842,333.746
1120.06,333.607,333.511
1122.43,333.372,333.277
1124.8,333.139,333.044
1127.17,332.906,332.811
1129.54,332.673,332.579
1131.9,332.442,332.347
1134.27,332.211,332.117
1136.64,331.98,331.886
1139.01,331.75,331.657
1141.38,331.521,331.428
1143.74,331.293,331.2
1146.11,331.065,330.972
1148.48,330.838,330.745
1150.85,330.611,330.519
1153.22,330.385,330.293
1155.58,330.16,330.068
1157.95,329.935,329.843
1160.32,329.711,329.619
1162.69,329.487,329.396
1165.06,329.264,329.173
1167.42,329.042,328.951
1169.79,328.82,328.73
1172.16,328.599,328.509
1174.53,328.378,328.288
1176.9,328.158,328.069
1179.26,327.939,327.85
1181.63,327.72,327.631
1184,327.502,327.413
1186.37,327.284,327.196
1188.74,327.067,326.979
1191.1,326.851,326.762
1193.47,326.635,326.547
1195.84,326.419,326.332
1198.21,326.204,326.117
1200.58,325.99,325.903
1202.94,325.777,325.69
1205.31,325.564,325.477
1207.68,325.351,325.264
1210.05,325.139,325.053
1212.42,324.928,324.842
1214.78,324.717,324.631
1217.15,324.506,324.421
1219.52,324.297,324.211
1221.89,324.087,324.002
1224.26,323.879,323.794
1226.62,323.67,323.586
1228.99,323.463,323.378
1231.36,323.256,323.171
1233.73,323.049,322.965
1236.1,322.843,322.759
1238.46,322.637,322.554
1240.83,322.432,322.349
1243.2,322.228,322.145
1245.57,322.024,321.941
1247.94,321.82,321.738
1250.3,321.618,321.535
1252.67,321.415,321.333
1255.04,321.213,321.131
1257.41,321.012,320.93
1259.78,320.811,320.729
1262.14,320.61,320.529
1264.51,320.411,320.329
1266.88,320.211,320.13
1269.25,320.012,319.931
1271.62,319.814,319.733
1273.98,319.616,319.535
1276.35,319.418,319.338
1278.72,319.221,319.141
1281.09,319.025,318.945
1283.46,318.829,318.749
1285.82,318.633,318.554
1288.19,318.438,318.359
1290.56,318.244,318.165
1292.93,318.05,317.971
1295.3,317.856,317.777
1297.66,317.663,317.584
1300.03,317.47,317.392
1302.4,317.278,317.2
1304.77,317.086,317.008
1307.14,316.895,316.817
1309.5,316.704,316.627
1311.87,316.514,316.437
1314.24,316.324,316.247
1316.61,316.135,316.058
1318.98,315.946,315.869
1321.34,315.757,315.68
1323.71,315.569,315.492
1326.08,315.381,315.305
1328.45,315.194,315.118
1330.82,315.007,314.931
1333.18,314.821,314.745
1335.55,314.635,314.56
1337.92,314.45,314.374
1340.29,314.265,314.19
1342.66,314.08,314.005
1345.02,313.896,313.821
1347.39,313.712,313.638
1349.76,313.529,313.455
1352.13,313.346,313.272
1354.5,313.164,313.09
1356.86,312.982,312.908
1359.23,312.8,312.726
1361.6,312.619,312.545
1363.97,312.438,312.365
1366.34,312.258,312.185
1368.7,312.078,312.005
1371.07,311.899,311.826
1373.44,311.72,311.647
1375.81,311.541,311.468
1378.18,311.363,311.29
1380.54,311.185,311.113
1382.91,311.007,310.935
1385.28,310.83,310.758
1387.65,310.654,310.582
1390.02,310.478,310.406
1392.38,310.302,310.23
1394.75,310.126,310.055
1397.12,309.951,309.88
1399.49,309.777,309.706
1401.86,309.602,309.531
1404.22,309.429,309.358
1406.59,309.255,309.184
1408.96,309.082,309.012
1411.33,308.909,308.839
1413.7,308.737,308.667
1416.06,308.565,308.495
1418.43,308.393,308.324
1420.8,308.222,308.153
1423.17,308.052,307.982
1425.54,307.881,307.812
1427.9,307.711,307.642
1430.27,307.541,307.472
1432.64,307.372,307.303
1435.01,307.203,307.134
1437.38,307.035,306.966
1439.74,306.867,306.798
1442.11,306.699,306.63
1444.48,306.531,306.463
1446.85,306.364,306.296
1449.22,306.198,306.13
1451.58,306.031,305.963
1453.95,305.865,305.798
1456.32,305.7,305.632
1458.69,305.534,305.467
1461.06,305.369,305.302
1463.42,305.205,305.138
1465.79,305.041,304.974
1468.16,304.877,304.81
1470.53,304.713,304.647
1472.9,304.55,304.484
1475.26,304.387,304.321
1477.63,304.225,304.159
1480,304.063,303.997
1482.37,303.901,303.835
1484.74,303.74,303.674
1487.1,303.579,303.513
1489.47,303.418,303.352
1491.84,303.257,303.192
1494.21,303.097,303.032
1496.58,302.938,302.873
1498.94,302.778,302.713
1501.31,302.619,302.555
1503.68,302.461,302.396
1506.05,302.302,302.238
1508.42,302.144,302.08
1510.78,301.986,301.922
1513.15,301.829,301.765
1515.52,301.672,301.608
1517.89,301.515,301.451
1520.26,301.359,301.295
1522.62,301.203,301.139
1524.99,301.047,300.984
1527.36,300.892,300.828
1529.73,300.736,300.673
1532.1,300.582,300.519
1534.46,300.427,300.364
1536.83,300.273,300.21
1539.2,300.119,300.057
1541.57,299.966,299.903
1543.94,299.812,299.75
1546.3,299.66,299.597
1548.67,299.507,299.445
1551.04,299.355,299.293
1553.41,299.203,299.141
1555.78,299.051,298.989
1558.14,298.9,298.838
1560.51,298.749,298.687
1562.88,298.598,298.536
1565.25,298.447,298.386
1567.62,298.297,298.236
1569.98,298.147,298.086
1572.35,297.998,297.937
1574.72,297.849,297.788
1577.09,297.7,297.639
1579.46,297.551,297.49
1581.82,297.403,297.342
1584.19,297.255,297.194
1586.56,297.107,297.047
1588.93,296.959,296.899
1591.3,296.812,296.752
1593.66,296.665,296.606
1596.03,296.519,296.459
1598.4,296.372,296.313
1600.77,296.226,296.167
1603.14,296.081,296.021
1605.5,295.935,295.876
1607.87,295.79,295.731
1610.24,295.645,295.586
1612.61,295.501,295.442
1614.98,295.356,295.298
1617.34,295.212,295.154
1619.71,295.069,295.01
1622.08,294.925,294.867
1624.45,294.782,294.724
1626.82,294.639,294.581
1629.18,294.496,294.438
1631.55,294.354,294.296
1633.92,294.212,294.154
1636.29,294.07,294.012
1638.66,293.929,293.871
1641.02,293.787,293.73
1643.39,293.646,293.589
1645.76,293.506,293.448
1648.13,293.365,293.308
1650.5,293.225,293.168
1652.86,293.085,293.028
1655.23,292.945,292.889
1657.6,292.806,292.749
1659.97,292.667,292.61
1662.34,292.528,292.472
1664.7,292.39,292.333
1667.07,292.251,292.195
1669.44,292.113,292.057
1671.81,291.975,291.919
1674.18,291.838,291.782
1676.54,291.7,291.645
1678.91,291.563,291.508
1681.28,291.427,291.371
1683.65,291.29,291.235
1686.02,291.154,291.098
1688.38,291.018,290.963
1690.75,290.882,290.827
1693.12,290.747,290.691
1695.49,290.611,290.556
1697.86,290.476,290.421
1700.22,290.342,290.287
1702.59,290.207,290.152
1704.96,290.073,290.018
1707.33,289.939,289.884
1709.7,289.805,289.751
1712.06,289.672,289.617
1714.43,289.538,289.484
1716.8,289.405,289.351
1719.17,289.273,289.219
1721.54,289.14,289.086
1723.9,289.008,288.954
1726.27,288.876,288.822
1728.64,288.744,288.69
1731.01,288.612,288.559
1733.38,288.481,288.428
1735.74,288.35,288.297
1738.11,288.219,288.166
1740.48,288.089,288.035
1742.85,287.958,287.905
1745.22,287.828,287.775
1747.58,287.698,287.645
1749.95,287.568,287.516
1752.32,287.439,287.386
1754.69,287.31,287.257
1757.06,287.181,287.128
1759.42,287.052,287
1761.79,286.924,286.871
1764.16,286.795,286.743
1766.53,286.667,286.615
1768.9,286.54,286.487
1771.26,286.412,286.36
1773.63,286.285,286.233
1776,286.157,286.106
1778.37,286.03,285.979
1780.74,285.904,285.852
1783.1,285.777,285.726
1785.47,285.651,285.6
1787.84,285.525,285.474
1790.21,285.399,285.348
1792.58,285.274,285.223
1794.94,285.148,285.097
1797.31,285.023,284.972
1799.68,284.898,284.847
1802.05,284.774,284.723
1804.42,284.649,284.598
1806.78,284.525,284.474
1809.15,284.401,284.35
1811.52,284.277,284.227
1813.89,284.153,284.103
1816.26,284.03,283.98
1818.62,283.907,283.857
1820.99,283.784,283.734
1823.36,283.661,283.611
1825.73,283.539,283.489
1828.1,283.416,283.366
1830.46,283.294,283.244
1832.83,283.172,283.123
1835.2,283.05,283.001
1837.57,282.929,282.879
1839.94,282.808,282.758
1842.3,282.687,282.637
1844.67,282.566,282.517
1847.04,282.445,282.396
1849.41,282.325,282.276
1851.78,282.204,282.155
1854.14,282.084,282.035
1856.51,281.964,281.916
1858.88,281.845,281.796
1861.25,281.725,281.677
1863.62,281.606,281.558
1865.98,281.487,281.439
1868.35,281.368,281.32
1870.72,281.25,281.201
1873.09,281.131,281.083
1875.46,281.013,280.965
1877.82,280.895,280.847
1880.19,280.777,280.729
1882.56,280.659,280.612
1884.93,280.542,280.494
1887.3,280.425,280.377
1889.66,280.308,280.26
1892.03,280.191,280.143
1894.4,280.074,280.027
1896.77,279.958,279.91
1899.14,279.841,279.794
1901.5,279.725,279.678
1903.87,279.61,279.562
1906.24,279.494,279.447
1908.61,279.378,279.331
1910.98,279.263,279.216
1913.34,279.148,279.101
1915.71,279.033,278.986
1918.08,278.918,278.871
1920.45,278.804,278.757
1922.82,278.689,278.643
1925.18,278.575,278.529
1927.55,278.461,278.415
1929.92,278.347,278.301
1932.29,278.234,278.187
1934.66,278.12,278.074
1937.02,278.007,277.961
1939.39,277.894,277.848
1941.76,277.781,277.735
1944.13,277.668,277.622
1946.5,277.556,277.51
1948.86,277.443,277.398
1951.23,277.331,277.286
1953.6,277.219,277.174
1955.97,277.108,277.062
1958.34,276.996,276.95
1960.7,276.884,276.839
1963.07,276.773,276.728
1965.44,276.662,276.617
1967.81,276.551,276.506
1970.18,276.441,276.395
1972.54,276.33,276.285
1974.91,276.22,276.175
1977.28,276.109,276.065
1979.65,275.999,275.955
1982.02,275.89,275.845
1984.38,275.78,275.735
1986.75,275.67,275.626
1989.12,275.561,275.517
1991.49,275.452,275.408
1993.86,275.343,275.299
1996.22,275.234,275.19
1998.59,275.126,275.081
2000.96,275.017,274.973
2003.33,274.909,274.865
2005.7,274.801,274.757
2008.06,274.693,274.649
2010.43,274.585,274.541
2012.8,274.477,274.434
2015.17,274.37,274.326
2017.54,274.263,274.219
2019.9,274.156,274.112
2022.27,274.049,274.005
2024.64,273.942,273.898
2027.01,273.835,273.792
2029.38,273.729,273.685
2031.74,273.623,273.579
2034.11,273.516,273.473
2036.48,273.411,273.367
2038.85,273.305,273.262
2041.22,273.199,273.156
2043.58,273.094,273.051
2045.95,272.988,272.945
2048.32,272.883,272.84
2050.69,272.778,272.736
2053.06,272.673,272.631
2055.42,272.569,272.526
2057.79,272.464,272.422
2060.16,272.36,272.318
2062.53,272.256,272.213
2064.9,272.152,272.109
2067.26,272.048,272.006
2069.63,271.944,271.902
2072,271.841,271.799
2074.37,271.737,271.695
2076.74,271.634,271.592
2079.1,271.531,271.489
2081.47,271.428,271.386
2083.84,271.326,271.284
2086.21,271.223,271.181
2088.58,271.121,271.079
2090.94,271.018,270.977
2093.31,270.916,270.874
2095.68,270.814,270.773
2098.05,270.712,270.671
2100.42,270.611,270.569
2102.78,270.509,270.468
2105.15,270.408,270.366
2107.52,270.307,270.265
2109.89,270.205,270.164
2112.26,270.105,270.063
2114.62,270.004,269.963
2116.99,269.903,269.862
2119.36,269.803,269.762
2121.73,269.702,269.662
2124.1,269.602,269.561
2126.46,269.502,269.462
2128.83,269.402,269.362
2131.2,269.303,269.262
2133.57,269.203,269.163
2135.94,269.104,269.063
2138.3,269.004,268.964
2140.67,268.905,268.865
2143.04,268.806,268.766
2145.41,268.708,268.667
2147.78,268.609,268.569
2150.14,268.51,268.47
2152.51,268.412,268.372
2154.88,268.314,268.274
2157.25,268.216,268.176
2159.62,268.118,268.078
2161.98,268.02,267.98
2164.35,267.922,267.882
2166.72,267.824,267.785
2169.09,267.727,267.687
2171.46,267.63,267.59
2173.82,267.533,267.493
2176.19,267.436,267.396
2178.56,267.339,267.299
2180.93,267.242,267.203
2183.3,267.146,267.106
2185.66,267.049,267.01
2188.03,266.953,266.914
2190.4,266.857,266.818
2192.77,266.761,266.722
2195.14,266.665,266.626
2197.5,266.569,266.53
2199.87,266.474,266.435
2202.24,266.378,266.339
2204.61,266.283,266.244
2206.98,266.188,266.149
2209.34,266.093,266.054
2211.71,265.998,265.959
2214.08,265.903,265.864
2216.45,265.808,265.77
2218.82,265.714,265.675
2221.18,265.619,265.581
2223.55,265.525,265.487
2225.92,265.431,265.393
2228.29,265.337,265.299
2230.66,265.243,265.205
2233.02,265.15,265.111
2235.39,265.056,265.018
2237.76,264.963,264.925
2240.13,264.869,264.831
2242.5,264.776,264.738
2244.86,264.683,264.645
2247.23,264.59,264.552
2249.6,264.497,264.46
2251.97,264.405,264.367
2254.34,264.312,264.275
2256.7,264.22,264.182
2259.07,264.128,264.09
2261.44,264.035,263.998
2263.81,263.943,263.906
2266.18,263.852,263.814
2268.54,263.76,263.722
2270.91,263.668,263.631
2273.28,263.577,263.539
2275.65,263.485,263.448
2278.02,263.394,263.357
2280.38,263.303,263.266
2282.75,263.212,263.175
2285.12,263.121,263.084
2287.49,263.03,262.993
2289.86,262.94,262.903
2292.22,262.849,262.812
2294.59,262.759,262.722
2296.96,262.669,262.632
2299.33,262.579,262.542
2301.7,262.489,262.452
2304.06,262.399,262.362
2306.43,262.309,262.272
2308.8,262.219,262.183
2311.17,262.13,262.093
2313.54,262.04,262.004
2315.9,261.951,261.915
2318.27,261.862,261.826
2320.64,261.773,261.737
2323.01,261.684,261.648
2325.38,261.595,261.559
2327.74,261.507,261.471
2330.11,261.418,261.382
2332.48,261.33,261.294
2334.85,261.241,261.205
2337.22,261.153,261.117
2339.58,261.065,261.029
2341.95,260.977,260.941
2344.32,260.889,260.854
2346.69,260.802,260.766
2349.06,260.714,260.678
2351.42,260.627,260.591
2353.79,260.539,260.504
2356.16,260.452,260.417
2358.53,260.365,260.33
2360.9,260.278,260.243
2363.26,260.191,260.156
2365.63,260.104,260.069
2368,260.018,259.982
