czas,e_temperatura,temperatura
1776,284.442,286.106
1780.74,284.194,285.852
1785.47,283.947,285.6
1790.21,283.701,285.348
1794.94,283.455,285.097
1799.68,283.211,284.847
1804.42,282.967,284.598
1809.15,282.724,284.35
1813.89,282.482,284.103
1818.62,282.241,283.857
1823.36,282,283.611
1828.1,281.761,283.366
1832.83,281.522,283.123
1837.57,281.284,282.879
1842.3,281.047,282.637
1847.04,280.81,282.396
1851.78,280.575,282.155
1856.51,280.34,281.916
1861.25,280.106,281.677
1865.98,279.873,281.439
1870.72,279.64,281.201
1875.46,279.408,280.965
1880.19,279.178,280.729
1884.93,278.947,280.494
1889.66,278.718,280.26
1894.4,278.489,280.027
1899.14,278.261,279.794
1903.87,278.034,279.562
1908.61,277.808,279.331
1913.34,277.582,279.101
1918.08,277.357,278.871
1922.82,277.133,278.643
1927.55,276.91,278.415
1932.29,276.687,278.187
1937.02,276.465,277.961
1941.76,276.243,277.735
1946.5,276.023,277.51
1951.23,275.803,277.286
1955.97,275.584,277.062
1960.7,275.365,276.839
1965.44,275.147,276.617
1970.18,274.93,276.395
1974.91,274.714,276.175
1979.65,274.498,275.955
1984.38,274.283,275.735
1989.12,274.068,275.517
1993.86,273.855,275.299
1998.59,273.641,275.081
2003.33,273.429,274.865
2008.06,273.217,274.649
2012.8,273.006,274.434
2017.54,272.796,274.219
2022.27,272.586,274.005
2027.01,272.377,273.792
2031.74,272.168,273.579
2036.48,271.96,273.367
2041.22,271.753,273.156
2045.95,271.546,272.945
2050.69,271.34,272.736
2055.42,271.135,272.526
2060.16,270.93,272.318
2064.9,270.726,272.109
2069.63,270.523,271.902
2074.37,270.32,271.695
2079.1,270.117,271.489
2083.84,269.916,271.284
2088.58,269.714,271.079
2093.31,269.514,270.874
2098.05,269.314,270.671
2102.78,269.115,270.468
2107.52,268.916,270.265
2112.26,268.718,270.063
2116.99,268.52,269.862
2121.73,268.323,269.662
2126.46,268.127,269.462
2131.2,267.931,269.262
2135.94,267.736,269.063
2140.67,267.541,268.865
2145.41,267.347,268.667
2150.14,267.154,268.47
2154.88,266.961,268.274
2159.62,266.768,268.078
2164.35,266.576,267.882
2169.09,266.385,267.687
2173.82,266.194,267.493
2178.56,266.004,267.299
2183.3,265.814,267.106
2188.03,265.625,266.914
2192.77,265.436,266.722
2197.5,265.248,266.53
2202.24,265.061,266.339
2206.98,264.874,266.149
2211.71,264.687,265.959
2216.45,264.501,265.77
2221.18,264.316,265.581
2225.92,264.131,265.393
2230.66,263.947,265.205
2235.39,263.763,265.018
2240.13,263.579,264.831
2244.86,263.396,264.645
2249.6,263.214,264.46
2254.34,263.032,264.275
2259.07,262.851,264.09
2263.81,262.67,263.906
2268.54,262.49,263.722
2273.28,262.31,263.539
2278.02,262.13,263.357
2282.75,261.951,263.175
2287.49,261.773,262.993
2292.22,261.595,262.812
2296.96,261.418,262.632
2301.7,261.241,262.452
2306.43,261.064,262.272
2311.17,260.888,262.093
2315.9,260.713,261.915
2320.64,260.538,261.737
2325.38,260.363,261.559
2330.11,260.189,261.382
2334.85,260.015,261.205
2339.58,259.842,261.029
2344.32,259.67,260.854
2349.06,259.497,260.678
2353.79,259.325,260.504
2358.53,259.154,260.33
2363.26,258.983,260.156
2368,258.813,259.982
