czas,e_temperatura,temperatura
517.803,427.357,430.857
520.96,426.514,429.99
524.117,425.678,429.13
527.275,424.849,428.277
530.432,424.026,427.431
533.589,423.21,426.591
536.747,422.399,425.758
539.904,421.595,424.931
543.061,420.797,424.111
546.219,420.005,423.297
549.376,419.219,422.489
552.533,418.439,421.687
555.691,417.665,420.891
558.848,416.896,420.102
562.005,416.133,419.318
565.163,415.376,418.54
568.32,414.624,417.768
571.477,413.877,417.001
574.635,413.136,416.24
577.792,412.4,415.485
580.949,411.67,414.735
584.107,410.944,413.99
587.264,410.224,413.251
590.421,409.509,412.517
593.579,408.798,411.788
596.736,408.093,411.064
599.893,407.392,410.345
603.051,406.696,409.632
606.208,406.005,408.923
609.365,405.319,408.219
612.523,404.637,407.52
615.68,403.96,406.826
618.837,403.288,406.136
621.995,402.62,405.451
625.152,401.956,404.771
628.309,401.296,404.095
631.467,400.641,403.424
634.624,399.991,402.757
637.781,399.344,402.095
640.939,398.702,401.437
644.096,398.063,400.783
647.253,397.429,400.133
650.411,396.799,399.488
653.568,396.173,398.847
656.725,395.551,398.209
659.883,394.932,397.576
663.04,394.318,396.947
666.197,393.707,396.322
669.355,393.1,395.701
672.512,392.497,395.084
675.669,391.898,394.47
678.827,391.302,393.86
681.984,390.71,393.254
685.141,390.121,392.652
688.299,389.536,392.054
691.456,388.954,391.459
694.613,388.376,390.867
697.771,387.802,390.28
700.928,387.23,389.695
704.085,386.662,389.114
707.243,386.098,388.537
710.4,385.537,387.963
713.557,384.979,387.393
716.715,384.424,386.825
719.872,383.872,386.262
723.029,383.324,385.701
726.187,382.778,385.144
729.344,382.236,384.589
732.501,381.697,384.038
735.659,381.161,383.491
738.816,380.628,382.946
741.973,380.097,382.404
745.131,379.57,381.865
748.288,379.046,381.33
751.445,378.524,380.797
754.603,378.006,380.268
757.76,377.49,379.741
760.917,376.977,379.217
764.075,376.467,378.696
767.232,375.96,378.178
770.389,375.455,377.663
773.547,374.953,377.151
776.704,374.454,376.641
779.861,373.957,376.134
783.019,373.463,375.63
786.176,372.972,375.128
789.333,372.483,374.629
792.491,371.997,374.133
795.648,371.513,373.64
798.805,371.032,373.149
801.963,370.553,372.66
805.12,370.077,372.174
808.277,369.603,371.691
811.435,369.132,371.21
814.592,368.663,370.732
817.749,368.197,370.256
820.907,367.732,369.782
824.064,367.27,369.311
827.221,366.811,368.842
830.379,366.354,368.376
833.536,365.899,367.912
836.693,365.446,367.451
839.851,364.995,366.991
843.008,364.547,366.534
846.165,364.101,366.079
849.323,363.657,365.627
852.48,363.215,365.177
855.637,362.776,364.729
858.795,362.338,364.283
861.952,361.903,363.839
865.109,361.47,363.397
868.267,361.038,362.958
871.424,360.609,362.521
874.581,360.182,362.085
877.739,359.757,361.652
880.896,359.334,361.221
884.053,358.913,360.792
887.211,358.494,360.365
890.368,358.076,359.94
893.525,357.661,359.517
896.683,357.248,359.096
899.84,356.836,358.677
902.997,356.427,358.26
906.155,356.019,357.845
909.312,355.613,357.432
912.469,355.209,357.021
915.627,354.807,356.611
918.784,354.407,356.204
921.941,354.009,355.798
925.099,353.612,355.394
928.256,353.217,354.992
931.413,352.824,354.592
934.571,352.432,354.193
937.728,352.043,353.797
940.885,351.655,353.402
944.043,351.268,353.009
947.2,350.884,352.617
950.357,350.501,352.228
953.515,350.12,351.84
956.672,349.74,351.453
959.829,349.362,351.069
962.987,348.986,350.686
966.144,348.611,350.305
969.301,348.238,349.925
972.459,347.867,349.547
975.616,347.497,349.171
978.773,347.129,348.797
981.931,346.762,348.423
985.088,346.397,348.052
988.245,346.033,347.682
991.403,345.671,347.314
994.56,345.31,346.947
997.717,344.951,346.582
1000.87,344.593,346.218
1004.03,344.237,345.856
1007.19,343.883,345.495
1010.35,343.529,345.136
1013.5,343.178,344.779
1016.66,342.827,344.422
1019.82,342.478,344.068
1022.98,342.131,343.714
1026.13,341.785,343.363
1029.29,341.44,343.012
1032.45,341.097,342.663
1035.61,340.755,342.316
1038.76,340.414,341.97
1041.92,340.075,341.625
1045.08,339.737,341.282
1048.23,339.401,340.94
1051.39,339.066,340.599
1054.55,338.732,340.26
1057.71,338.399,339.922
1060.86,338.068,339.585
1064.02,337.738,339.25
1067.18,337.409,338.916
1070.34,337.082,338.583
1073.49,336.756,338.252
1076.65,336.431,337.922
1079.81,336.108,337.593
1082.97,335.785,337.266
1086.12,335.464,336.94
1089.28,335.144,336.615
1092.44,334.826,336.291
1095.59,334.508,335.969
1098.75,334.192,335.648
1101.91,333.877,335.328
1105.07,333.563,335.009
1108.22,333.25,334.691
1111.38,332.939,334.375
1114.54,332.628,334.06
1117.7,332.319,333.746
1120.85,332.011,333.433
1124.01,331.704,333.121
1127.17,331.398,332.811
1130.33,331.094,332.502
1133.48,330.79,332.193
1136.64,330.488,331.886
1139.8,330.186,331.581
1142.95,329.886,331.276
1146.11,329.587,330.972
1149.27,329.289,330.67
1152.43,328.992,330.368
1155.58,328.696,330.068
1158.74,328.401,329.769
1161.9,328.108,329.47
1165.06,327.815,329.173
1168.21,327.523,328.877
1171.37,327.232,328.582
1174.53,326.943,328.288
1177.69,326.654,327.996
1180.84,326.367,327.704
1184,326.08,327.413
1187.16,325.794,327.123
1190.31,325.51,326.834
1193.47,325.226,326.547
1196.63,324.944,326.26
1199.79,324.662,325.974
1202.94,324.382,325.69
1206.1,324.102,325.406
1209.26,323.823,325.123
1212.42,323.545,324.842
1215.57,323.269,324.561
1218.73,322.993,324.281
1221.89,322.718,324.002
1225.05,322.444,323.724
1228.2,322.171,323.447
1231.36,321.899,323.171
1234.52,321.628,322.896
1237.67,321.357,322.622
1240.83,321.088,322.349
1243.99,320.819,322.077
1247.15,320.552,321.805
1250.3,320.285,321.535
1253.46,320.019,321.265
1256.62,319.754,320.997
1259.78,319.49,320.729
1262.93,319.227,320.462
1266.09,318.965,320.196
1269.25,318.703,319.931
1272.41,318.443,319.667
1275.56,318.183,319.404
1278.72,317.924,319.141
1281.88,317.666,318.88
1285.03,317.409,318.619
1288.19,317.153,318.359
1291.35,316.897,318.1
1294.51,316.642,317.842
1297.66,316.388,317.584
1300.82,316.135,317.328
1303.98,315.883,317.072
1307.14,315.631,316.817
1310.29,315.381,316.563
1313.45,315.131,316.31
1316.61,314.882,316.058
1319.77,314.633,315.806
1322.92,314.386,315.555
1326.08,314.139,315.305
1329.24,313.893,315.056
1332.39,313.648,314.807
1335.55,313.404,314.56
1338.71,313.16,314.313
1341.87,312.917,314.067
1345.02,312.675,313.821
1348.18,312.433,313.577
1351.34,312.193,313.333
1354.5,311.953,313.09
1357.65,311.714,312.847
1360.81,311.475,312.606
1363.97,311.237,312.365
1367.13,311,312.125
1370.28,310.764,311.885
1373.44,310.528,311.647
1376.6,310.294,311.409
1379.75,310.059,311.172
1382.91,309.826,310.935
1386.07,309.593,310.7
1389.23,309.361,310.464
1392.38,309.13,310.23
1395.54,308.899,309.997
1398.7,308.669,309.764
1401.86,308.44,309.531
1405.01,308.211,309.3
1408.17,307.983,309.069
1411.33,307.756,308.839
1414.49,307.53,308.61
1417.64,307.304,308.381
1420.8,307.078,308.153
1423.96,306.854,307.925
1427.11,306.63,307.698
1430.27,306.407,307.472
1433.43,306.184,307.247
1436.59,305.962,307.022
1439.74,305.741,306.798
1442.9,305.52,306.575
1446.06,305.3,306.352
1449.22,305.08,306.13
1452.37,304.862,305.908
1455.53,304.643,305.687
1458.69,304.426,305.467
1461.85,304.209,305.247
1465,303.993,305.028
1468.16,303.777,304.81
1471.32,303.562,304.592
1474.47,303.347,304.375
1477.63,303.133,304.159
1480.79,302.92,303.943
1483.95,302.707,303.728
1487.1,302.495,303.513
1490.26,302.284,303.299
1493.42,302.073,303.086
1496.58,301.863,302.873
1499.73,301.653,302.66
1502.89,301.444,302.449
1506.05,301.235,302.238
1509.21,301.027,302.027
1512.36,300.82,301.817
1515.52,300.613,301.608
1518.68,300.407,301.399
1521.83,300.201,301.191
1524.99,299.996,300.984
1528.15,299.791,300.777
1531.31,299.587,300.57
1534.46,299.384,300.364
1537.62,299.181,300.159
1540.78,298.978,299.954
1543.94,298.777,299.75
1547.09,298.575,299.546
1550.25,298.375,299.343
1553.41,298.174,299.141
1556.57,297.975,298.939
1559.72,297.776,298.737
1562.88,297.577,298.536
1566.04,297.379,298.336
1569.19,297.181,298.136
1572.35,296.984,297.937
1575.51,296.788,297.738
1578.67,296.592,297.54
1581.82,296.396,297.342
1584.98,296.202,297.145
1588.14,296.007,296.948
1591.3,295.813,296.752
1594.45,295.62,296.557
1597.61,295.427,296.362
1600.77,295.234,296.167
1603.93,295.043,295.973
1607.08,294.851,295.779
1610.24,294.66,295.586
1613.4,294.47,295.394
1616.55,294.28,295.202
1619.71,294.091,295.01
1622.87,293.902,294.819
1626.03,293.713,294.628
1629.18,293.525,294.438
1632.34,293.338,294.249
1635.5,293.151,294.06
1638.66,292.964,293.871
1641.81,292.778,293.683
1644.97,292.592,293.495
1648.13,292.407,293.308
1651.29,292.223,293.121
1654.44,292.038,292.935
1657.6,291.855,292.749
1660.76,291.671,292.564
1663.91,291.489,292.379
1667.07,291.306,292.195
1670.23,291.124,292.011
1673.39,290.943,291.828
1676.54,290.762,291.645
1679.7,290.581,291.462
1682.86,290.401,291.28
1686.02,290.222,291.098
1689.17,290.043,290.917
1692.33,289.864,290.737
1695.49,289.685,290.556
1698.65,289.508,290.377
1701.8,289.33,290.197
1704.96,289.153,290.018
1708.12,288.977,289.84
1711.27,288.8,289.662
1714.43,288.625,289.484
1717.59,288.449,289.307
1720.75,288.275,289.13
1723.9,288.1,288.954
1727.06,287.926,288.778
1730.22,287.753,288.603
1733.38,287.579,288.428
1736.53,287.407,288.253
1739.69,287.234,288.079
1742.85,287.062,287.905
1746.01,286.891,287.732
1749.16,286.72,287.559
1752.32,286.549,287.386
1755.48,286.379,287.214
1758.63,286.209,287.043
1761.79,286.039,286.871
1764.95,285.87,286.7
1768.11,285.702,286.53
1771.26,285.533,286.36
1774.42,285.365,286.19
1777.58,285.198,286.021
1780.74,285.031,285.852
1783.89,284.864,285.684
1787.05,284.698,285.516
1790.21,284.532,285.348
1793.37,284.366,285.181
1796.52,284.201,285.014
1799.68,284.036,284.847
1802.84,283.872,284.681
1805.99,283.708,284.516
1809.15,283.544,284.35
1812.31,283.381,284.185
1815.47,283.218,284.021
1818.62,283.056,283.857
1821.78,282.893,283.693
1824.94,282.732,283.529
1828.1,282.57,283.366
1831.25,282.409,283.204
1834.41,282.249,283.041
1837.57,282.088,282.879
1840.73,281.928,282.718
1843.88,281.769,282.557
1847.04,281.609,282.396
1850.2,281.451,282.235
1853.35,281.292,282.075
1856.51,281.134,281.916
1859.67,280.976,281.756
1862.83,280.819,281.597
1865.98,280.662,281.439
1869.14,280.505,281.28
1872.3,280.349,281.122
1875.46,280.193,280.965
1878.61,280.037,280.808
1881.77,279.882,280.651
1884.93,279.727,280.494
1888.09,279.572,280.338
1891.24,279.418,280.182
1894.4,279.264,280.027
1897.56,279.11,279.872
1900.71,278.957,279.717
1903.87,278.804,279.562
1907.03,278.651,279.408
1910.19,278.499,279.254
1913.34,278.347,279.101
1916.5,278.195,278.948
1919.66,278.044,278.795
1922.82,277.893,278.643
1925.97,277.742,278.491
1929.13,277.592,278.339
1932.29,277.442,278.187
1935.45,277.292,278.036
1938.6,277.143,277.885
1941.76,276.994,277.735
1944.92,276.845,277.585
1948.07,276.697,277.435
1951.23,276.549,277.286
1954.39,276.401,277.136
1957.55,276.254,276.988
1960.7,276.107,276.839
1963.86,275.96,276.691
1967.02,275.813,276.543
1970.18,275.667,276.395
1973.33,275.521,276.248
1976.49,275.376,276.101
1979.65,275.231,275.955
1982.81,275.086,275.808
1985.96,274.941,275.662
1989.12,274.797,275.517
1992.28,274.653,275.371
1995.43,274.509,275.226
1998.59,274.365,275.081
2001.75,274.222,274.937
2004.91,274.08,274.793
2008.06,273.937,274.649
2011.22,273.795,274.505
2014.38,273.653,274.362
2017.54,273.511,274.219
2020.69,273.37,274.076
2023.85,273.229,273.934
2027.01,273.088,273.792
2030.17,272.947,273.65
2033.32,272.807,273.509
2036.48,272.667,273.367
2039.64,272.528,273.226
2042.79,272.388,273.086
2045.95,272.249,272.945
2049.11,272.111,272.805
2052.27,271.972,272.666
2055.42,271.834,272.526
2058.58,271.696,272.387
2061.74,271.558,272.248
2064.9,271.421,272.109
2068.05,271.284,271.971
2071.21,271.147,271.833
2074.37,271.011,271.695
2077.53,270.874,271.558
2080.68,270.738,271.421
2083.84,270.603,271.284
2087,270.467,271.147
2090.15,270.332,271.011
2093.31,270.197,270.874
2096.47,270.063,270.739
2099.63,269.928,270.603
2102.78,269.794,270.468
2105.94,269.66,270.333
2109.1,269.527,270.198
2112.26,269.393,270.063
2115.41,269.26,269.929
2118.57,269.128,269.795
2121.73,268.995,269.662
2124.89,268.863,269.528
2128.04,268.731,269.395
2131.2,268.599,269.262
2134.36,268.468,269.129
2137.51,268.336,268.997
2140.67,268.205,268.865
2143.83,268.075,268.733
2146.99,267.944,268.601
2150.14,267.814,268.47
2153.3,267.684,268.339
2156.46,267.555,268.208
2159.62,267.425,268.078
2162.77,267.296,267.947
2165.93,267.167,267.817
2169.09,267.038,267.687
2172.25,266.91,267.558
2175.4,266.782,267.429
2178.56,266.654,267.299
2181.72,266.526,267.171
2184.87,266.399,267.042
2188.03,266.271,266.914
2191.19,266.144,266.786
2194.35,266.018,266.658
2197.5,265.891,266.53
2200.66,265.765,266.403
2203.82,265.639,266.276
2206.98,265.513,266.149
2210.13,265.388,266.022
2213.29,265.262,265.896
2216.45,265.137,265.77
2219.61,265.012,265.644
2222.76,264.888,265.518
2225.92,264.763,265.393
2229.08,264.639,265.268
2232.23,264.515,265.143
2235.39,264.392,265.018
2238.55,264.268,264.893
2241.71,264.145,264.769
2244.86,264.022,264.645
2248.02,263.899,264.521
2251.18,263.777,264.398
2254.34,263.655,264.275
2257.49,263.533,264.151
2260.65,263.411,264.029
2263.81,263.289,263.906
2266.97,263.168,263.784
2270.12,263.047,263.661
2273.28,262.926,263.539
2276.44,262.805,263.418
2279.59,262.685,263.296
2282.75,262.564,263.175
2285.91,262.444,263.054
2289.07,262.324,262.933
2292.22,262.205,262.812
2295.38,262.085,262.692
2298.54,261.966,262.572
2301.7,261.847,262.452
2304.85,261.728,262.332
2308.01,261.61,262.213
2311.17,261.492,262.093
2314.33,261.374,261.974
2317.48,261.256,261.855
2320.64,261.138,261.737
2323.8,261.021,261.618
2326.95,260.903,261.5
2330.11,260.786,261.382
2333.27,260.669,261.264
2336.43,260.553,261.147
2339.58,260.436,261.029
2342.74,260.32,260.912
2345.9,260.204,260.795
2349.06,260.088,260.678
2352.21,259.973,260.562
2355.37,259.857,260.446
2358.53,259.742,260.33
2361.69,259.627,260.214
2364.84,259.513,260.098
2368,259.398,259.982
