czas,e_temperatura,temperatura
419.136,462.093,462.095
421.504,461.233,461.235
423.872,460.379,460.381
426.24,459.531,459.533
428.608,458.689,458.691
430.976,457.853,457.855
433.344,457.024,457.026
435.712,456.2,456.202
438.08,455.383,455.385
440.448,454.571,454.573
442.816,453.765,453.767
445.184,452.965,452.967
447.552,452.17,452.172
449.92,451.381,451.383
452.288,450.597,450.599
454.656,449.819,449.821
457.024,449.046,449.048
459.392,448.279,448.28
461.76,447.516,447.518
464.128,446.759,446.761
466.496,446.007,446.008
468.864,445.26,445.261
471.232,444.517,444.519
473.6,443.78,443.782
475.968,443.048,443.05
478.336,442.32,442.322
480.704,441.598,441.599
483.072,440.88,440.881
485.44,440.166,440.168
487.808,439.457,439.459
490.176,438.753,438.755
492.544,438.053,438.055
494.912,437.358,437.36
497.28,436.667,436.669
499.648,435.98,435.982
502.016,435.298,435.3
504.384,434.62,434.622
506.752,433.946,433.948
509.12,433.276,433.278
511.488,432.611,432.612
513.856,431.949,431.951
516.224,431.292,431.293
518.592,430.638,430.64
520.96,429.989,429.99
523.328,429.343,429.345
525.696,428.701,428.703
528.064,428.064,428.065
530.432,427.429,427.431
532.8,426.799,426.8
535.168,426.172,426.174
537.536,425.549,425.551
539.904,424.93,424.931
542.272,424.314,424.315
544.64,423.701,423.703
547.008,423.093,423.094
549.376,422.487,422.489
551.744,421.886,421.887
554.112,421.287,421.288
556.48,420.692,420.693
558.848,420.1,420.102
561.216,419.512,419.513
563.584,418.927,418.928
565.952,418.345,418.346
568.32,417.766,417.768
570.688,417.191,417.192
573.056,416.619,416.62
575.424,416.049,416.051
577.792,415.483,415.485
580.16,414.92,414.922
582.528,414.36,414.362
584.896,413.803,413.805
587.264,413.249,413.251
589.632,412.698,412.7
592,412.15,412.152
594.368,411.605,411.606
596.736,411.063,411.064
599.104,410.523,410.525
601.472,409.987,409.988
603.84,409.453,409.454
606.208,408.922,408.923
608.576,408.394,408.395
610.944,407.868,407.869
613.312,407.345,407.346
615.68,406.825,406.826
618.048,406.307,406.308
620.416,405.792,405.793
622.784,405.28,405.281
625.152,404.77,404.771
627.52,404.263,404.264
629.888,403.758,403.759
632.256,403.256,403.257
634.624,402.756,402.757
636.992,402.259,402.26
639.36,401.764,401.765
641.728,401.272,401.273
644.096,400.782,400.783
646.464,400.294,400.295
648.832,399.809,399.81
651.2,399.326,399.327
653.568,398.846,398.847
655.936,398.367,398.368
658.304,397.891,397.892
660.672,397.418,397.419
663.04,396.946,396.947
665.408,396.477,396.478
667.776,396.01,396.011
670.144,395.545,395.546
672.512,395.083,395.084
674.88,394.622,394.623
677.248,394.164,394.165
679.616,393.707,393.709
681.984,393.253,393.254
684.352,392.801,392.802
686.72,392.351,392.352
689.088,391.904,391.905
691.456,391.458,391.459
693.824,391.014,391.015
696.192,390.572,390.573
698.56,390.132,390.133
700.928,389.694,389.695
703.296,389.258,389.259
705.664,388.824,388.825
708.032,388.392,388.393
710.4,387.962,387.963
712.768,387.534,387.535
715.136,387.108,387.109
717.504,386.683,386.684
719.872,386.261,386.262
722.24,385.84,385.841
724.608,385.421,385.422
726.976,385.004,385.005
729.344,384.588,384.589
731.712,384.175,384.176
734.08,383.763,383.764
736.448,383.353,383.354
738.816,382.945,382.946
741.184,382.538,382.539
743.552,382.133,382.134
745.92,381.73,381.731
748.288,381.329,381.33
750.656,380.929,380.93
753.024,380.531,380.532
755.392,380.135,380.136
757.76,379.74,379.741
760.128,379.347,379.348
762.496,378.955,378.956
764.864,378.566,378.566
767.232,378.177,378.178
769.6,377.791,377.791
771.968,377.405,377.406
774.336,377.022,377.023
776.704,376.64,376.641
779.072,376.259,376.26
781.44,375.881,375.881
783.808,375.503,375.504
786.176,375.127,375.128
788.544,374.753,374.754
790.912,374.38,374.381
793.28,374.009,374.009
795.648,373.639,373.64
798.016,373.27,373.271
800.384,372.903,372.904
802.752,372.538,372.538
805.12,372.173,372.174
807.488,371.811,371.811
809.856,371.449,371.45
812.224,371.089,371.09
814.592,370.731,370.732
816.96,370.374,370.374
819.328,370.018,370.019
821.696,369.663,369.664
824.064,369.31,369.311
826.432,368.959,368.959
828.8,368.608,368.609
831.168,368.259,368.26
833.536,367.911,367.912
835.904,367.565,367.566
838.272,367.22,367.221
840.64,366.876,366.877
843.008,366.533,366.534
845.376,366.192,366.193
847.744,365.852,365.853
850.112,365.513,365.514
852.48,365.176,365.177
854.848,364.84,364.84
857.216,364.505,364.505
859.584,364.171,364.172
861.952,363.838,363.839
864.32,363.507,363.508
866.688,363.177,363.177
869.056,362.848,362.848
871.424,362.52,362.521
873.792,362.193,362.194
876.16,361.868,361.869
878.528,361.544,361.544
880.896,361.22,361.221
883.264,360.899,360.899
885.632,360.578,360.578
888,360.258,360.259
890.368,359.94,359.94
892.736,359.622,359.623
895.104,359.306,359.307
897.472,358.991,358.991
899.84,358.677,358.677
902.208,358.364,358.364
904.576,358.052,358.052
906.944,357.741,357.742
909.312,357.431,357.432
911.68,357.122,357.123
914.048,356.815,356.816
916.416,356.508,356.509
918.784,356.203,356.204
921.152,355.898,355.899
923.52,355.595,355.596
925.888,355.293,355.293
928.256,354.991,354.992
930.624,354.691,354.692
932.992,354.392,354.392
935.36,354.093,354.094
937.728,353.796,353.797
940.096,353.5,353.5
942.464,353.204,353.205
944.832,352.91,352.911
947.2,352.617,352.617
949.568,352.324,352.325
951.936,352.033,352.033
954.304,351.742,351.743
956.672,351.453,351.453
959.04,351.164,351.165
961.408,350.877,350.877
963.776,350.59,350.591
966.144,350.304,350.305
968.512,350.019,350.02
970.88,349.736,349.736
973.248,349.453,349.453
975.616,349.171,349.171
977.984,348.889,348.89
980.352,348.609,348.61
982.72,348.33,348.33
985.088,348.051,348.052
987.456,347.774,347.774
989.824,347.497,347.498
992.192,347.221,347.222
994.56,346.946,346.947
996.928,346.672,346.673
999.296,346.399,346.4
1001.66,346.127,346.127
1004.03,345.855,345.856
1006.4,345.585,345.585
1008.77,345.315,345.316
1011.14,345.046,345.047
1013.5,344.778,344.779
1015.87,344.511,344.511
1018.24,344.244,344.245
1020.61,343.979,343.979
1022.98,343.714,343.714
1025.34,343.45,343.45
1027.71,343.187,343.187
1030.08,342.924,342.925
1032.45,342.663,342.663
1034.82,342.402,342.402
1037.18,342.142,342.142
1039.55,341.883,341.883
1041.92,341.624,341.625
1044.29,341.367,341.367
1046.66,341.11,341.11
1049.02,340.854,340.854
1051.39,340.598,340.599
1053.76,340.344,340.344
1056.13,340.09,340.091
1058.5,339.837,339.838
1060.86,339.585,339.585
1063.23,339.333,339.334
1065.6,339.082,339.083
1067.97,338.832,338.833
1070.34,338.583,338.583
1072.7,338.334,338.335
1075.07,338.086,338.087
1077.44,337.839,337.84
1079.81,337.593,337.593
1082.18,337.347,337.348
1084.54,337.102,337.103
1086.91,336.858,336.858
1089.28,336.614,336.615
1091.65,336.371,336.372
1094.02,336.129,336.13
1096.38,335.888,335.888
1098.75,335.647,335.648
1101.12,335.407,335.407
1103.49,335.168,335.168
1105.86,334.929,334.929
1108.22,334.691,334.691
1110.59,334.453,334.454
1112.96,334.217,334.217
1115.33,333.981,333.981
1117.7,333.745,333.746
1120.06,333.511,333.511
1122.43,333.277,333.277
1124.8,333.043,333.044
1127.17,332.81,332.811
1129.54,332.578,332.579
1131.9,332.347,332.347
1134.27,332.116,332.117
1136.64,331.886,331.886
1139.01,331.656,331.657
1141.38,331.427,331.428
1143.74,331.199,331.2
1146.11,330.972,330.972
1148.48,330.745,330.745
1150.85,330.518,330.519
1153.22,330.292,330.293
1155.58,330.067,330.068
1157.95,329.843,329.843
1160.32,329.619,329.619
1162.69,329.396,329.396
1165.06,329.173,329.173
1167.42,328.951,328.951
1169.79,328.729,328.73
1172.16,328.508,328.509
1174.53,328.288,328.288
1176.9,328.068,328.069
1179.26,327.849,327.85
1181.63,327.63,327.631
1184,327.412,327.413
1186.37,327.195,327.196
1188.74,326.978,326.979
1191.1,326.762,326.762
1193.47,326.546,326.547
1195.84,326.331,326.332
1198.21,326.117,326.117
1200.58,325.903,325.903
1202.94,325.689,325.69
1205.31,325.476,325.477
1207.68,325.264,325.264
1210.05,325.052,325.053
1212.42,324.841,324.842
1214.78,324.63,324.631
1217.15,324.42,324.421
1219.52,324.211,324.211
1221.89,324.002,324.002
1224.26,323.793,323.794
1226.62,323.585,323.586
1228.99,323.378,323.378
1231.36,323.171,323.171
1233.73,322.964,322.965
1236.1,322.759,322.759
1238.46,322.553,322.554
1240.83,322.348,322.349
1243.2,322.144,322.145
1245.57,321.94,321.941
1247.94,321.737,321.738
1250.3,321.534,321.535
1252.67,321.332,321.333
1255.04,321.131,321.131
1257.41,320.929,320.93
1259.78,320.729,320.729
1262.14,320.528,320.529
1264.51,320.329,320.329
1266.88,320.129,320.13
1269.25,319.931,319.931
1271.62,319.733,319.733
1273.98,319.535,319.535
1276.35,319.338,319.338
1278.72,319.141,319.141
1281.09,318.945,318.945
1283.46,318.749,318.749
1285.82,318.553,318.554
1288.19,318.359,318.359
1290.56,318.164,318.165
1292.93,317.97,317.971
1295.3,317.777,317.777
1297.66,317.584,317.584
1300.03,317.391,317.392
1302.4,317.199,317.2
1304.77,317.008,317.008
1307.14,316.817,316.817
1309.5,316.626,316.627
1311.87,316.436,316.437
1314.24,316.246,316.247
1316.61,316.057,316.058
1318.98,315.868,315.869
1321.34,315.68,315.68
1323.71,315.492,315.492
1326.08,315.305,315.305
1328.45,315.118,315.118
1330.82,314.931,314.931
1333.18,314.745,314.745
1335.55,314.559,314.56
1337.92,314.374,314.374
1340.29,314.189,314.19
1342.66,314.005,314.005
1345.02,313.821,313.821
1347.39,313.637,313.638
1349.76,313.454,313.455
1352.13,313.271,313.272
1354.5,313.089,313.09
1356.86,312.907,312.908
1359.23,312.726,312.726
1361.6,312.545,312.545
1363.97,312.364,312.365
1366.34,312.184,312.185
1368.7,312.005,312.005
1371.07,311.825,311.826
1373.44,311.646,311.647
1375.81,311.468,311.468
1378.18,311.29,311.29
1380.54,311.112,311.113
1382.91,310.935,310.935
1385.28,310.758,310.758
1387.65,310.581,310.582
1390.02,310.405,310.406
1392.38,310.23,310.23
1394.75,310.054,310.055
1397.12,309.88,309.88
1399.49,309.705,309.706
1401.86,309.531,309.531
1404.22,309.357,309.358
1406.59,309.184,309.184
1408.96,309.011,309.012
1411.33,308.839,308.839
1413.7,308.666,308.667
1416.06,308.495,308.495
1418.43,308.323,308.324
1420.8,308.152,308.153
1423.17,307.982,307.982
1425.54,307.811,307.812
1427.9,307.641,307.642
1430.27,307.472,307.472
1432.64,307.303,307.303
1435.01,307.134,307.134
1437.38,306.966,306.966
1439.74,306.798,306.798
1442.11,306.63,306.63
1444.48,306.463,306.463
1446.85,306.296,306.296
1449.22,306.129,306.13
1451.58,305.963,305.963
1453.95,305.797,305.798
1456.32,305.632,305.632
1458.69,305.467,305.467
1461.06,305.302,305.302
1463.42,305.137,305.138
1465.79,304.973,304.974
1468.16,304.81,304.81
1470.53,304.646,304.647
1472.9,304.483,304.484
1475.26,304.321,304.321
1477.63,304.158,304.159
1480,303.996,303.997
1482.37,303.835,303.835
1484.74,303.674,303.674
1487.1,303.513,303.513
1489.47,303.352,303.352
1491.84,303.192,303.192
1494.21,303.032,303.032
1496.58,302.872,302.873
1498.94,302.713,302.713
1501.31,302.554,302.555
1503.68,302.396,302.396
1506.05,302.237,302.238
1508.42,302.079,302.08
1510.78,301.922,301.922
1513.15,301.765,301.765
1515.52,301.608,301.608
1517.89,301.451,301.451
1520.26,301.295,301.295
1522.62,301.139,301.139
1524.99,300.983,300.984
1527.36,300.828,300.828
1529.73,300.673,300.673
1532.1,300.518,300.519
1534.46,300.364,300.364
1536.83,300.21,300.21
1539.2,300.056,300.057
1541.57,299.903,299.903
1543.94,299.75,299.75
1546.3,299.597,299.597
1548.67,299.444,299.445
1551.04,299.292,299.293
1553.41,299.14,299.141
1555.78,298.989,298.989
1558.14,298.838,298.838
1560.51,298.687,298.687
1562.88,298.536,298.536
1565.25,298.386,298.386
1567.62,298.236,298.236
1569.98,298.086,298.086
1572.35,297.937,297.937
1574.72,297.787,297.788
1577.09,297.639,297.639
1579.46,297.49,297.49
1581.82,297.342,297.342
1584.19,297.194,297.194
1586.56,297.046,297.047
1588.93,296.899,296.899
1591.3,296.752,296.752
1593.66,296.605,296.606
1596.03,296.459,296.459
1598.4,296.313,296.313
1600.77,296.167,296.167
1603.14,296.021,296.021
1605.5,295.876,295.876
1607.87,295.731,295.731
1610.24,295.586,295.586
1612.61,295.441,295.442
1614.98,295.297,295.298
1617.34,295.153,295.154
1619.71,295.01,295.01
1622.08,294.866,294.867
1624.45,294.723,294.724
1626.82,294.58,294.581
1629.18,294.438,294.438
1631.55,294.296,294.296
1633.92,294.154,294.154
1636.29,294.012,294.012
1638.66,293.871,293.871
1641.02,293.73,293.73
1643.39,293.589,293.589
1645.76,293.448,293.448
1648.13,293.308,293.308
1650.5,293.168,293.168
1652.86,293.028,293.028
1655.23,292.888,292.889
1657.6,292.749,292.749
1659.97,292.61,292.61
1662.34,292.471,292.472
1664.7,292.333,292.333
1667.07,292.195,292.195
1669.44,292.057,292.057
1671.81,291.919,291.919
1674.18,291.781,291.782
1676.54,291.644,291.645
1678.91,291.507,291.508
1681.28,291.371,291.371
1683.65,291.234,291.235
1686.02,291.098,291.098
1688.38,290.962,290.963
1690.75,290.827,290.827
1693.12,290.691,290.691
1695.49,290.556,290.556
1697.86,290.421,290.421
1700.22,290.286,290.287
1702.59,290.152,290.152
1704.96,290.018,290.018
1707.33,289.884,289.884
1709.7,289.75,289.751
1712.06,289.617,289.617
1714.43,289.484,289.484
1716.8,289.351,289.351
1719.17,289.218,289.219
1721.54,289.086,289.086
1723.9,288.954,288.954
1726.27,288.822,288.822
1728.64,288.69,288.69
1731.01,288.559,288.559
1733.38,288.427,288.428
1735.74,288.296,288.297
1738.11,288.166,288.166
1740.48,288.035,288.035
1742.85,287.905,287.905
1745.22,287.775,287.775
1747.58,287.645,287.645
1749.95,287.515,287.516
1752.32,287.386,287.386
1754.69,287.257,287.257
1757.06,287.128,287.128
1759.42,286.999,287
1761.79,286.871,286.871
1764.16,286.743,286.743
1766.53,286.615,286.615
1768.9,286.487,286.487
1771.26,286.36,286.36
1773.63,286.232,286.233
1776,286.105,286.106
1778.37,285.978,285.979
1780.74,285.852,285.852
1783.1,285.726,285.726
1785.47,285.599,285.6
1787.84,285.473,285.474
1790.21,285.348,285.348
1792.58,285.222,285.223
1794.94,285.097,285.097
1797.31,284.972,284.972
1799.68,284.847,284.847
1802.05,284.723,284.723
1804.42,284.598,284.598
1806.78,284.474,284.474
1809.15,284.35,284.35
1811.52,284.226,284.227
1813.89,284.103,284.103
1816.26,283.979,283.98
1818.62,283.856,283.857
1820.99,283.733,283.734
1823.36,283.611,283.611
1825.73,283.488,283.489
1828.1,283.366,283.366
1830.46,283.244,283.244
1832.83,283.122,283.123
1835.2,283.001,283.001
1837.57,282.879,282.879
1839.94,282.758,282.758
1842.3,282.637,282.637
1844.67,282.516,282.517
1847.04,282.396,282.396
1849.41,282.275,282.276
1851.78,282.155,282.155
1854.14,282.035,282.035
1856.51,281.915,281.916
1858.88,281.796,281.796
1861.25,281.676,281.677
1863.62,281.557,281.558
1865.98,281.438,281.439
1868.35,281.32,281.32
1870.72,281.201,281.201
1873.09,281.083,281.083
1875.46,280.965,280.965
1877.82,280.847,280.847
1880.19,280.729,280.729
1882.56,280.611,280.612
1884.93,280.494,280.494
1887.3,280.377,280.377
1889.66,280.26,280.26
1892.03,280.143,280.143
1894.4,280.026,280.027
1896.77,279.91,279.91
1899.14,279.794,279.794
1901.5,279.678,279.678
1903.87,279.562,279.562
1906.24,279.446,279.447
1908.61,279.331,279.331
1910.98,279.216,279.216
1913.34,279.101,279.101
1915.71,278.986,278.986
1918.08,278.871,278.871
1920.45,278.757,278.757
1922.82,278.642,278.643
1925.18,278.528,278.529
1927.55,278.414,278.415
1929.92,278.301,278.301
1932.29,278.187,278.187
1934.66,278.074,278.074
1937.02,277.961,277.961
1939.39,277.848,277.848
1941.76,277.735,277.735
1944.13,277.622,277.622
1946.5,277.51,277.51
1948.86,277.397,277.398
1951.23,277.285,277.286
1953.6,277.173,277.174
1955.97,277.062,277.062
1958.34,276.95,276.95
1960.7,276.839,276.839
1963.07,276.728,276.728
1965.44,276.617,276.617
1967.81,276.506,276.506
1970.18,276.395,276.395
1972.54,276.285,276.285
1974.91,276.174,276.175
1977.28,276.064,276.065
1979.65,275.954,275.955
1982.02,275.845,275.845
1984.38,275.735,275.735
1986.75,275.626,275.626
1989.12,275.516,275.517
1991.49,275.407,275.408
1993.86,275.298,275.299
1996.22,275.19,275.19
1998.59,275.081,275.081
2000.96,274.973,274.973
2003.33,274.864,274.865
2005.7,274.756,274.757
2008.06,274.649,274.649
2010.43,274.541,274.541
2012.8,274.433,274.434
2015.17,274.326,274.326
2017.54,274.219,274.219
2019.9,274.112,274.112
2022.27,274.005,274.005
2024.64,273.898,273.898
2027.01,273.792,273.792
2029.38,273.685,273.685
2031.74,273.579,273.579
2034.11,273.473,273.473
2036.48,273.367,273.367
2038.85,273.261,273.262
2041.22,273.156,273.156
2043.58,273.05,273.051
2045.95,272.945,272.945
2048.32,272.84,272.84
2050.69,272.735,272.736
2053.06,272.631,272.631
2055.42,272.526,272.526
2057.79,272.422,272.422
2060.16,272.317,272.318
2062.53,272.213,272.213
2064.9,272.109,272.109
2067.26,272.005,272.006
2069.63,271.902,271.902
2072,271.798,271.799
2074.37,271.695,271.695
2076.74,271.592,271.592
2079.1,271.489,271.489
2081.47,271.386,271.386
2083.84,271.283,271.284
2086.21,271.181,271.181
2088.58,271.079,271.079
2090.94,270.976,270.977
2093.31,270.874,270.874
2095.68,270.772,270.773
2098.05,270.671,270.671
2100.42,270.569,270.569
2102.78,270.468,270.468
2105.15,270.366,270.366
2107.52,270.265,270.265
2109.89,270.164,270.164
2112.26,270.063,270.063
2114.62,269.963,269.963
2116.99,269.862,269.862
2119.36,269.762,269.762
2121.73,269.661,269.662
2124.1,269.561,269.561
2126.46,269.461,269.462
2128.83,269.361,269.362
2131.2,269.262,269.262
2133.57,269.162,269.163
2135.94,269.063,269.063
2138.3,268.964,268.964
2140.67,268.865,268.865
2143.04,268.766,268.766
2145.41,268.667,268.667
2147.78,268.568,268.569
2150.14,268.47,268.47
2152.51,268.372,268.372
2154.88,268.273,268.274
2157.25,268.175,268.176
2159.62,268.077,268.078
2161.98,267.98,267.98
2164.35,267.882,267.882
2166.72,267.785,267.785
2169.09,267.687,267.687
2171.46,267.59,267.59
2173.82,267.493,267.493
2176.19,267.396,267.396
2178.56,267.299,267.299
2180.93,267.203,267.203
2183.3,267.106,267.106
2185.66,267.01,267.01
2188.03,266.913,266.914
2190.4,266.817,266.818
2192.77,266.721,266.722
2195.14,266.626,266.626
2197.5,266.53,266.53
2199.87,266.434,266.435
2202.24,266.339,266.339
2204.61,266.244,266.244
2206.98,266.149,266.149
2209.34,266.054,266.054
2211.71,265.959,265.959
2214.08,265.864,265.864
2216.45,265.77,265.77
2218.82,265.675,265.675
2221.18,265.581,265.581
2223.55,265.487,265.487
2225.92,265.393,265.393
2228.29,265.299,265.299
2230.66,265.205,265.205
2233.02,265.111,265.111
2235.39,265.018,265.018
2237.76,264.924,264.925
2240.13,264.831,264.831
2242.5,264.738,264.738
2244.86,264.645,264.645
2247.23,264.552,264.552
2249.6,264.459,264.46
2251.97,264.367,264.367
2254.34,264.274,264.275
2256.7,264.182,264.182
2259.07,264.09,264.09
2261.44,263.998,263.998
2263.81,263.906,263.906
2266.18,263.814,263.814
2268.54,263.722,263.722
2270.91,263.631,263.631
2273.28,263.539,263.539
2275.65,263.448,263.448
2278.02,263.357,263.357
2280.38,263.266,263.266
2282.75,263.175,263.175
2285.12,263.084,263.084
2287.49,262.993,262.993
2289.86,262.903,262.903
2292.22,262.812,262.812
2294.59,262.722,262.722
2296.96,262.632,262.632
2299.33,262.542,262.542
2301.7,262.452,262.452
2304.06,262.362,262.362
2306.43,262.272,262.272
2308.8,262.183,262.183
2311.17,262.093,262.093
2313.54,262.004,262.004
2315.9,261.915,261.915
2318.27,261.826,261.826
2320.64,261.737,261.737
2323.01,261.648,261.648
2325.38,261.559,261.559
2327.74,261.47,261.471
2330.11,261.382,261.382
2332.48,261.294,261.294
2334.85,261.205,261.205
2337.22,261.117,261.117
2339.58,261.029,261.029
2341.95,260.941,260.941
2344.32,260.853,260.854
2346.69,260.766,260.766
2349.06,260.678,260.678
2351.42,260.591,260.591
2353.79,260.504,260.504
2356.16,260.416,260.417
2358.53,260.329,260.33
2360.9,260.242,260.243
2363.26,260.156,260.156
2365.63,260.069,260.069
2368,259.982,259.982
